customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,avg_transaction_value,risk_score,preferred_channel,contact_fatigue_score
2170,b2c_returning,364,9,3,1836.36,0.267,sms,0.0
2171,b2c_new,152,4,2,1512.16,0.1159,sms,0.0
2172,b2c_new,73,0,0,4127.71,0.1625,whatsapp,0.0
2173,b2c_returning,190,3,0,3605.03,0.3523,whatsapp,0.0
2174,b2c_new,209,5,2,1849.68,0.3798,whatsapp,0.0
2175,b2c_new,417,3,0,1700.64,0.1513,none,0.0
2176,b2c_returning,256,6,1,803.58,0.2031,email,0.0
2177,b2c_new,272,6,2,3782.82,0.1638,email,0.0
2178,b2c_returning,240,3,1,1729.92,0.2085,whatsapp,0.0
2179,b2c_new,151,4,1,2749.68,0.1401,email,0.0
2180,b2b,94,0,0,40005.14,0.2576,whatsapp,0.0
2181,b2c_returning,233,5,0,1211.5,0.0786,none,0.0
2182,b2b,133,5,0,37334.55,0.056,sms,0.0
2183,b2c_returning,823,23,6,10133.84,0.107,email,0.0
2184,b2c_new,602,18,7,2728.94,0.1245,none,0.0
2185,b2c_returning,318,3,1,1481.07,0.2204,sms,0.0
2186,b2c_new,253,3,1,4287.54,0.2736,email,0.0
2187,b2c_returning,166,2,2,1450.64,0.2325,sms,0.0
2188,b2c_returning,57,2,0,2260.59,0.0937,email,0.0
2189,b2c_new,148,6,0,1209.28,0.2642,email,0.0
2190,b2b,197,3,0,140582.06,0.1956,email,0.0
2191,b2c_new,221,6,2,1485.78,0.4351,sms,0.0
2192,b2c_returning,274,9,4,1063.4,0.1235,sms,0.0
2193,b2c_returning,412,9,2,2133.56,0.0915,whatsapp,0.0
2194,b2c_new,96,3,1,1151.16,0.2636,sms,0.0
2195,b2c_returning,97,4,0,2693.87,0.0488,whatsapp,0.0
2196,b2c_returning,664,17,4,1454.42,0.2077,whatsapp,0.0
2197,b2c_new,360,6,2,539.95,0.1168,email,0.0
2198,b2c_returning,126,3,2,2779.8,0.2308,email,0.0
2199,b2c_new,163,2,1,2812.59,0.1435,whatsapp,0.0
2200,b2c_returning,164,4,0,8716.98,0.1128,email,0.0
2201,b2c_new,185,3,1,1822.47,0.3124,sms,0.0
2202,b2b,275,11,3,69216.15,0.3326,email,0.0
2203,b2c_returning,1762,43,10,2516.33,0.1207,sms,0.0
2204,b2c_new,213,3,0,3675.09,0.1584,sms,0.0
2205,b2c_new,326,9,1,3517.77,0.1515,whatsapp,0.0
2206,b2c_returning,39,1,0,2250.01,0.2083,whatsapp,0.0
2207,b2c_returning,116,1,0,1758.93,0.4842,sms,0.0
2208,b2c_new,543,13,6,3246.74,0.1693,sms,0.0
2209,b2c_new,258,4,5,1708.42,0.2679,sms,0.0
2210,b2c_new,3,0,0,730.06,0.2093,email,0.0
2211,b2b,330,6,3,55592.65,0.085,whatsapp,0.0
2212,b2c_new,1011,14,4,1465.95,0.057,sms,0.0
2213,b2c_returning,29,0,0,1957.69,0.3566,whatsapp,0.0
2214,b2c_new,706,12,3,10157.45,0.5242,email,0.0
2215,b2b,14,1,0,34835.58,0.0632,email,0.0
2216,b2c_new,418,13,6,1859.68,0.1266,whatsapp,0.0
2217,b2c_new,178,3,1,1356.29,0.1444,whatsapp,0.0
2218,b2b,21,0,0,21096.53,0.1178,email,0.0
2219,b2b,268,8,2,47049.12,0.3516,none,0.0
2220,b2c_new,507,13,4,1151.37,0.2025,whatsapp,0.0
2221,b2c_new,249,1,0,886.71,0.1623,sms,0.0
2222,b2c_new,304,6,5,1358.16,0.0845,whatsapp,0.0
2223,b2c_new,124,1,0,997.43,0.0113,whatsapp,0.0
2224,b2c_new,33,2,1,1531.08,0.4568,email,0.0
2225,b2c_returning,335,9,2,1987.39,0.1088,email,0.0
2226,b2c_new,869,13,6,1267.38,0.4087,whatsapp,0.0
2227,b2c_returning,497,14,5,4982.52,0.1047,sms,0.0
2228,b2c_new,30,0,0,4052.62,0.0669,whatsapp,0.0
2229,b2c_new,46,0,0,1532.8,0.2497,sms,0.0
2230,b2c_returning,84,2,1,916.56,0.1752,email,0.0
2231,b2c_new,42,1,0,1762.85,0.1895,email,0.0
2232,b2c_returning,187,5,0,1639.16,0.0359,email,0.0
2233,b2c_new,256,1,0,1722.61,0.2594,whatsapp,0.0
2234,b2b,49,2,0,78478.43,0.1829,email,0.0
2235,b2c_returning,362,9,1,863.47,0.3712,whatsapp,0.0
2236,b2c_returning,309,4,1,1844.5,0.4763,whatsapp,0.0
2237,b2c_new,109,0,0,1408.02,0.4097,email,0.0
2238,b2c_new,154,3,1,1498.45,0.3168,sms,0.0
2239,b2c_new,31,2,0,1922.37,0.0847,none,0.0
2240,b2c_returning,133,5,2,1714.7,0.0379,email,0.0
2241,b2c_new,181,7,2,1893.34,0.2235,sms,0.0
2242,b2c_new,209,5,0,1363.1,0.1834,sms,0.0
2243,b2c_new,253,3,0,2316.11,0.2575,none,0.0
2244,b2c_new,224,3,0,1089.07,0.2515,none,0.0
2245,b2c_new,141,5,0,840.49,0.3422,whatsapp,0.0
2246,b2c_new,232,3,0,965.41,0.3601,sms,0.0
2247,b2c_new,443,4,0,1120.87,0.1689,whatsapp,0.0
2248,b2c_returning,165,3,0,730.76,0.2845,sms,0.0
2249,b2c_new,239,7,3,550.4,0.0857,whatsapp,0.0
2250,b2c_new,152,1,0,2560.52,0.1099,none,0.0
2251,b2c_returning,100,1,0,4391.88,0.2133,email,0.0
2252,b2c_returning,288,4,0,2659.61,0.351,whatsapp,0.0
2253,b2c_new,109,3,0,1283.54,0.126,sms,0.0
2254,b2c_returning,254,10,4,541.33,0.4692,whatsapp,0.0
2255,b2b,184,7,0,37787.05,0.2452,sms,0.0
2256,b2c_returning,136,2,2,584.31,0.1676,email,0.0
2257,b2b,133,4,2,46505.91,0.1744,whatsapp,0.0
2258,b2c_returning,113,2,1,1028.48,0.0825,email,0.0
2259,b2c_new,40,1,0,364.72,0.1714,email,0.0
2260,b2c_new,254,5,1,5074.16,0.095,email,0.0
2261,b2c_returning,221,4,0,747.31,0.364,whatsapp,0.0
2262,b2b,386,5,2,17711.24,0.0368,whatsapp,0.0
2263,b2c_new,111,3,0,1644.62,0.3947,whatsapp,0.0
2264,b2c_new,991,23,7,1294.95,0.6301,email,0.0
2265,b2c_returning,127,1,0,2491.77,0.1138,sms,0.0
2266,b2c_new,81,1,1,1071.55,0.1564,email,0.0
2267,b2c_returning,73,2,0,2351.66,0.0847,email,0.0
2268,b2c_returning,37,0,0,2249.57,0.2287,whatsapp,0.0
2269,b2c_returning,715,7,1,686.16,0.1179,email,0.0
2270,b2c_returning,618,15,9,2123.1,0.0979,email,0.0
2271,b2c_returning,309,7,1,860.71,0.281,email,0.0
2272,b2c_returning,80,1,0,796.0,0.2142,none,0.0
2273,b2c_returning,918,24,5,2206.0,0.0667,sms,0.0
2274,b2c_returning,131,2,1,1352.48,0.0702,whatsapp,0.0
2275,b2c_returning,141,3,1,2336.94,0.2971,email,0.0
2276,b2c_new,656,15,3,2351.38,0.0855,sms,0.0
2277,b2c_returning,325,11,4,662.45,0.2598,whatsapp,0.0
2278,b2c_new,1304,31,9,3022.91,0.2719,email,0.0
2279,b2c_returning,225,3,5,2197.45,0.4498,email,0.0
2280,b2c_returning,125,0,0,1193.8,0.1504,email,0.0
2281,b2c_new,103,2,0,1636.69,0.5256,whatsapp,0.0
2282,b2c_new,34,2,2,3083.87,0.3092,whatsapp,0.0
2283,b2c_new,140,2,0,1439.16,0.1151,whatsapp,0.0
2284,b2c_returning,504,9,3,7912.69,0.0678,sms,0.0
2285,b2c_new,308,5,3,5110.37,0.2102,whatsapp,0.0
2286,b2c_new,183,5,0,1953.33,0.3903,sms,0.0
2287,b2c_returning,73,0,0,1534.49,0.1528,email,0.0
2288,b2c_returning,220,5,2,1581.72,0.47,sms,0.0
2289,b2c_new,447,9,2,1182.14,0.0255,email,0.0
2290,b2c_new,265,8,4,1964.9,0.0936,email,0.0
2291,b2b,209,6,1,71906.3,0.2923,none,0.0
2292,b2c_returning,87,1,0,699.88,0.1655,none,0.0
2293,b2c_returning,392,7,4,2822.81,0.2088,whatsapp,0.0
2294,b2c_new,10,0,0,3460.01,0.1739,email,0.0
2295,b2c_new,254,2,0,2686.69,0.0924,email,0.0
2296,b2c_new,1819,30,10,1643.5,0.4631,email,0.0
2297,b2c_returning,46,2,0,2609.68,0.0434,whatsapp,0.0
2298,b2c_new,144,3,0,4469.53,0.2407,email,0.0
2299,b2c_new,178,5,1,1728.15,0.1012,email,0.0
2300,b2c_returning,118,2,0,1830.0,0.4784,whatsapp,0.0
2301,b2b,457,11,3,45979.1,0.1163,sms,0.0
2302,b2c_returning,275,7,6,2231.91,0.1117,whatsapp,0.0
2303,b2c_new,206,4,2,889.3,0.0597,whatsapp,0.0
2304,b2c_new,368,8,4,3316.36,0.1583,whatsapp,0.0
2305,b2c_new,182,2,0,2384.87,0.1707,whatsapp,0.0
2306,b2c_new,3148,40,17,1137.68,0.2577,email,0.0
2307,b2c_returning,206,3,2,831.12,0.2851,email,0.0
2308,b2c_new,214,6,3,2127.2,0.1796,sms,0.0
2309,b2c_returning,38,1,0,1725.84,0.237,sms,0.0
2310,b2c_returning,110,0,0,753.38,0.3018,sms,0.0
2311,b2b,505,8,2,49649.35,0.1766,sms,0.0
2312,b2c_new,54,3,0,1618.95,0.0045,sms,0.0
2313,b2c_new,25,3,1,1723.05,0.2305,sms,0.0
2314,b2c_new,185,6,1,2539.33,0.1242,none,0.0
2315,b2c_new,618,14,5,524.38,0.1285,email,0.0
2316,b2c_new,186,2,0,826.38,0.1794,none,0.0
2317,b2c_new,133,3,0,1280.08,0.1471,whatsapp,0.0
2318,b2c_returning,33,1,1,4554.48,0.0907,email,0.0
2319,b2c_new,270,6,1,9442.62,0.1034,email,0.0
2320,b2b,326,5,3,14116.5,0.2603,whatsapp,0.0
2321,b2c_new,36,0,0,1858.31,0.2607,whatsapp,0.0
2322,b2c_new,499,11,4,325.44,0.2288,sms,0.0
2323,b2c_new,358,12,5,3390.27,0.2521,sms,0.0
2324,b2c_new,498,10,5,2465.85,0.3994,email,0.0
2325,b2c_new,304,6,2,2194.56,0.0861,whatsapp,0.0
2326,b2b,324,8,4,46850.19,0.1871,whatsapp,0.0
2327,b2c_new,287,5,2,7197.32,0.3244,sms,0.0
2328,b2c_new,393,13,1,5218.27,0.2086,whatsapp,0.0
2329,b2c_returning,35,1,0,2211.86,0.1367,email,0.0
2330,b2c_new,46,1,1,3604.5,0.1634,sms,0.0
2331,b2c_returning,92,2,0,1865.56,0.0779,whatsapp,0.0
2332,b2c_new,160,4,1,3198.05,0.0249,whatsapp,0.0
2333,b2c_returning,255,7,1,720.87,0.0282,sms,0.0
2334,b2c_new,241,7,6,366.48,0.2051,whatsapp,0.0
2335,b2c_new,491,11,1,740.18,0.0376,email,0.0
2336,b2c_returning,506,11,5,1023.52,0.1523,email,0.0
2337,b2c_returning,82,2,0,1147.16,0.0726,whatsapp,0.0
2338,b2c_new,223,4,0,2463.21,0.3842,whatsapp,0.0
2339,b2c_returning,83,3,1,1503.28,0.0857,email,0.0
2340,b2c_new,151,2,0,1764.24,0.2259,none,0.0
2341,b2c_new,240,7,3,785.5,0.1405,none,0.0
2342,b2c_new,8,0,0,739.32,0.158,email,0.0
2343,b2c_returning,1576,36,12,1852.54,0.2875,email,0.0
2344,b2c_new,299,4,1,1231.6,0.2021,email,0.0
2345,b2c_returning,105,3,0,1805.76,0.2851,none,0.0
2346,b2c_new,1020,18,4,2634.96,0.1758,sms,0.0
2347,b2c_returning,131,2,2,5671.35,0.3833,email,0.0
2348,b2c_returning,202,5,2,1774.41,0.1652,whatsapp,0.0
2349,b2c_new,116,0,0,6405.31,0.1447,email,0.0
2350,b2c_new,796,21,9,2392.12,0.1706,none,0.0
2351,b2c_new,163,5,2,2916.66,0.368,whatsapp,0.0
2352,b2c_returning,205,8,1,3761.98,0.4316,sms,0.0
2353,b2c_new,531,13,4,2979.06,0.2941,whatsapp,0.0
2354,b2c_returning,304,8,1,1026.95,0.0459,whatsapp,0.0
2355,b2c_new,171,4,3,3841.74,0.1363,whatsapp,0.0
2356,b2c_returning,488,11,6,1385.32,0.453,whatsapp,0.0
2357,b2c_new,1767,42,8,2223.25,0.3772,sms,0.0
2358,b2c_returning,239,2,0,1975.42,0.0557,whatsapp,0.0
2359,b2b,199,4,2,32054.32,0.1935,whatsapp,0.0
2360,b2c_new,209,4,0,2370.1,0.2738,none,0.0
2361,b2c_returning,585,13,1,682.14,0.1914,whatsapp,0.0
2362,b2c_new,104,2,0,7783.04,0.402,none,0.0
2363,b2c_new,140,4,1,3229.22,0.1091,email,0.0
2364,b2c_returning,45,3,1,1224.39,0.1526,email,0.0
2365,b2c_returning,62,3,1,811.94,0.1124,sms,0.0
2366,b2c_returning,112,5,1,3498.29,0.1507,email,0.0
2367,b2c_new,171,2,1,882.0,0.2604,whatsapp,0.0
2368,b2c_new,884,14,5,3152.79,0.4055,email,0.0
2369,b2c_new,291,3,0,3804.35,0.1555,sms,0.0
2370,b2c_returning,79,2,2,1142.19,0.2744,sms,0.0
2371,b2c_new,93,3,1,1073.04,0.0715,whatsapp,0.0
2372,b2c_new,620,13,6,1295.16,0.0371,email,0.0
2373,b2c_new,496,8,2,900.84,0.0611,none,0.0
2374,b2c_new,184,6,1,2113.79,0.0887,email,0.0
2375,b2c_new,120,3,1,2335.86,0.1468,email,0.0
2376,b2c_new,495,12,2,2995.26,0.0344,email,0.0
2377,b2c_returning,73,4,2,1004.47,0.336,whatsapp,0.0
2378,b2c_returning,256,7,3,3240.6,0.1704,email,0.0
2379,b2c_new,1391,29,5,901.6,0.0612,email,0.0
2380,b2c_returning,216,5,1,3239.31,0.4772,email,0.0
2381,b2c_returning,89,2,2,635.8,0.2992,sms,0.0
2382,b2c_new,260,5,0,5393.55,0.1024,sms,0.0
2383,b2c_new,117,0,0,1249.48,0.3526,email,0.0
2384,b2c_new,51,0,0,2737.78,0.2196,sms,0.0
2385,b2c_new,338,11,0,2894.2,0.0447,whatsapp,0.0
2386,b2c_returning,492,14,2,740.16,0.2589,sms,0.0
2387,b2b,136,7,1,87293.14,0.3434,whatsapp,0.0
2388,b2c_new,128,1,1,1224.17,0.0467,none,0.0
2389,b2c_returning,75,2,0,1452.86,0.1147,whatsapp,0.0
2390,b2c_new,157,8,2,1125.95,0.105,whatsapp,0.0
2391,b2c_returning,108,4,2,5570.26,0.3205,email,0.0
2392,b2c_returning,72,1,0,793.58,0.0089,sms,0.0
2393,b2c_new,988,28,11,2432.67,0.3926,email,0.0
2394,b2c_new,273,4,2,1163.26,0.0594,sms,0.0
2395,b2c_returning,301,11,2,3863.36,0.1546,email,0.0
2396,b2b,398,6,0,31883.19,0.4393,sms,0.0
2397,b2c_new,360,14,3,1157.83,0.2607,sms,0.0
2398,b2c_new,124,2,0,1985.41,0.0975,whatsapp,0.0
2399,b2c_new,230,2,1,1374.58,0.4566,email,0.0
2400,b2c_returning,141,4,1,3722.65,0.5305,email,0.0
2401,b2c_returning,267,5,1,1512.4,0.1263,sms,0.0
2402,b2c_returning,244,6,1,3392.79,0.1648,sms,0.0
2403,b2c_returning,127,1,0,1362.57,0.2677,email,0.0
2404,b2c_returning,54,0,0,8657.3,0.2954,whatsapp,0.0
2405,b2c_returning,205,4,0,388.18,0.1261,whatsapp,0.0
2406,b2c_new,149,4,0,2343.38,0.0859,email,0.0
2407,b2c_returning,32,1,1,1786.77,0.0517,email,0.0
2408,b2c_new,284,9,7,1742.07,0.1541,whatsapp,0.0
2409,b2c_new,429,15,3,2198.03,0.0777,sms,0.0
2410,b2b,1751,30,13,46715.41,0.0316,email,0.0
2411,b2c_returning,126,4,2,2098.27,0.3643,email,0.0
2412,b2b,110,1,0,54095.58,0.0647,none,0.0
2413,b2c_new,66,0,0,6123.13,0.1276,sms,0.0
2414,b2c_returning,217,7,1,259.73,0.1454,email,0.0
2415,b2c_new,215,2,3,6558.37,0.2413,whatsapp,0.0
2416,b2c_new,86,1,2,10801.07,0.109,email,0.0
2417,b2c_new,153,4,1,528.36,0.3283,email,0.0
2418,b2c_returning,30,0,0,1861.32,0.2048,whatsapp,0.0
2419,b2c_new,414,7,0,4700.61,0.1704,none,0.0
2420,b2b,89,1,0,85356.33,0.2734,sms,0.0
2421,b2c_new,174,5,5,5819.03,0.2651,whatsapp,0.0
2422,b2c_new,49,1,0,2335.32,0.239,sms,0.0
2423,b2c_returning,106,1,0,433.8,0.2545,whatsapp,0.0
2424,b2c_new,139,7,2,4486.3,0.4577,whatsapp,0.0
2425,b2b,178,1,0,13189.61,0.1246,whatsapp,0.0
2426,b2c_returning,277,11,5,5024.0,0.5975,email,0.0
2427,b2c_new,657,17,4,615.08,0.0217,email,0.0
2428,b2c_returning,348,4,3,768.43,0.0934,whatsapp,0.0
2429,b2c_returning,427,14,4,1820.85,0.0934,sms,0.0
2430,b2c_returning,661,11,5,4576.58,0.1179,none,0.0
2431,b2c_returning,300,3,0,5561.67,0.2963,email,0.0
2432,b2c_returning,174,4,1,1083.03,0.3812,none,0.0
2433,b2c_returning,446,5,0,1354.29,0.4554,email,0.0
2434,b2c_new,472,13,8,13438.98,0.3703,email,0.0
2435,b2c_returning,322,9,2,1222.43,0.2706,whatsapp,0.0
2436,b2b,48,2,1,22722.69,0.2106,sms,0.0
2437,b2c_returning,84,0,0,1311.93,0.3216,email,0.0
2438,b2c_returning,140,1,2,2509.59,0.045,whatsapp,0.0
2439,b2c_new,363,10,2,981.53,0.3777,sms,0.0
2440,b2c_returning,176,2,1,1001.3,0.1219,none,0.0
2441,b2b,500,11,4,32690.78,0.1354,whatsapp,0.0
2442,b2c_new,587,16,4,1228.92,0.1808,whatsapp,0.0
2443,b2c_new,529,9,2,1454.85,0.2532,email,0.0
2444,b2c_returning,532,8,7,2600.97,0.066,email,0.0
2445,b2c_new,70,0,0,6760.19,0.5265,whatsapp,0.0
2446,b2c_returning,277,10,2,1190.57,0.0895,email,0.0
2447,b2c_new,104,3,2,901.1,0.3036,email,0.0
2448,b2c_new,40,1,0,1812.02,0.1705,whatsapp,0.0
2449,b2c_returning,138,3,0,991.88,0.203,whatsapp,0.0
2450,b2c_returning,593,11,4,573.04,0.1492,sms,0.0
2451,b2c_returning,272,4,1,3791.54,0.1672,whatsapp,0.0
2452,b2c_returning,1106,35,12,1904.35,0.0547,none,0.0
2453,b2c_returning,211,4,1,2039.56,0.084,email,0.0
2454,b2c_returning,1629,44,12,467.09,0.0733,email,0.0
2455,b2c_returning,211,6,1,1195.37,0.1437,email,0.0
2456,b2c_returning,183,3,1,668.09,0.3443,sms,0.0
2457,b2c_returning,56,0,0,1774.39,0.2325,whatsapp,0.0
2458,b2c_new,489,11,1,1977.46,0.2644,sms,0.0
2459,b2c_new,114,3,0,1976.46,0.3507,whatsapp,0.0
2460,b2c_returning,100,1,1,1128.54,0.0429,whatsapp,0.0
2461,b2c_returning,570,11,6,990.75,0.1977,sms,0.0
2462,b2c_returning,510,8,3,1572.29,0.1128,email,0.0
2463,b2c_new,498,13,3,2311.03,0.1138,email,0.0
2464,b2c_returning,129,2,1,1200.02,0.0745,email,0.0
2465,b2c_new,171,6,1,933.89,0.176,email,0.0
2466,b2c_returning,170,3,1,962.22,0.1681,email,0.0
2467,b2c_returning,364,11,6,1135.29,0.3049,email,0.0
2468,b2c_returning,728,17,3,1311.19,0.1933,whatsapp,0.0
2469,b2c_returning,250,5,2,834.49,0.1567,sms,0.0
2470,b2c_new,1064,28,13,1317.75,0.1554,email,0.0
2471,b2c_new,403,3,1,4276.27,0.211,email,0.0
2472,b2c_returning,145,1,0,1464.67,0.1256,email,0.0
2473,b2c_returning,379,5,5,756.23,0.2799,whatsapp,0.0
2474,b2c_returning,835,19,8,370.4,0.2545,sms,0.0
2475,b2c_new,1087,22,10,6509.47,0.3873,whatsapp,0.0
2476,b2c_new,523,11,3,3996.07,0.0765,sms,0.0
2477,b2c_new,184,6,2,2196.82,0.0746,email,0.0
2478,b2c_new,148,3,0,4062.01,0.2755,whatsapp,0.0
2479,b2c_new,302,6,0,2604.14,0.0428,email,0.0
2480,b2b,812,25,8,29446.92,0.1133,sms,0.0
2481,b2c_returning,265,7,2,755.52,0.3011,whatsapp,0.0
2482,b2c_new,270,4,0,6847.13,0.1776,whatsapp,0.0
2483,b2c_new,188,5,0,1325.59,0.0178,sms,0.0
2484,b2c_new,134,0,0,1377.28,0.1291,whatsapp,0.0
2485,b2c_returning,155,4,1,1847.82,0.1794,sms,0.0
2486,b2c_new,203,3,0,1870.16,0.1821,whatsapp,0.0
2487,b2c_returning,844,21,7,2691.45,0.2172,email,0.0
2488,b2c_returning,145,7,2,2483.08,0.3041,sms,0.0
2489,b2c_new,188,5,1,1201.99,0.1408,email,0.0
2490,b2c_returning,82,2,0,1832.91,0.1811,whatsapp,0.0
2491,b2b,343,5,1,26778.7,0.072,sms,0.0
2492,b2c_new,615,12,6,1132.46,0.1577,whatsapp,0.0
2493,b2c_new,776,25,11,4955.24,0.2847,whatsapp,0.0
2494,b2b,216,8,1,25142.12,0.2352,sms,0.0
2495,b2c_returning,301,6,2,5510.85,0.0834,whatsapp,0.0
2496,b2c_returning,156,6,5,679.29,0.1914,whatsapp,0.0
2497,b2c_returning,289,9,6,2846.32,0.1652,whatsapp,0.0
2498,b2c_new,238,4,1,965.15,0.3576,email,0.0
2499,b2c_returning,189,1,0,1154.49,0.1594,sms,0.0
2500,b2c_new,203,6,1,3391.2,0.3617,none,0.0
2501,b2c_new,270,8,1,1533.96,0.1288,email,0.0
2502,b2c_returning,138,5,0,11089.24,0.2403,whatsapp,0.0
2503,b2b,144,6,3,85650.94,0.247,email,0.0
2504,b2c_returning,836,26,2,1105.99,0.0364,whatsapp,0.0
2505,b2c_new,2064,41,7,2589.97,0.1931,whatsapp,0.0
2506,b2c_new,60,0,0,1524.62,0.1764,none,0.0
2507,b2b,57,1,0,34338.93,0.2133,whatsapp,0.0
2508,b2b,76,0,0,17531.55,0.2234,sms,0.0
2509,b2c_returning,164,4,1,2392.79,0.0726,sms,0.0
2510,b2c_returning,403,11,5,2068.22,0.0984,whatsapp,0.0
2511,b2c_new,306,10,7,1901.58,0.3013,whatsapp,0.0
2512,b2c_new,210,5,1,3732.38,0.0657,email,0.0
2513,b2c_new,289,11,3,509.42,0.4785,email,0.0
2514,b2c_new,96,1,0,1927.15,0.2047,whatsapp,0.0
2515,b2c_new,144,4,1,1101.82,0.3162,email,0.0
2516,b2c_returning,176,3,0,700.28,0.2235,whatsapp,0.0
2517,b2c_new,43,0,0,1001.32,0.3004,whatsapp,0.0
2518,b2c_new,63,0,0,1166.44,0.1644,sms,0.0
2519,b2c_returning,65,0,0,1526.61,0.168,email,0.0
2520,b2c_new,358,5,1,2279.41,0.0824,whatsapp,0.0
2521,b2c_new,224,3,0,2631.07,0.3925,sms,0.0
2522,b2c_returning,311,5,1,1351.8,0.0824,whatsapp,0.0
2523,b2c_new,34,4,0,5457.68,0.1044,email,0.0
2524,b2c_returning,47,1,1,1387.99,0.318,email,0.0
2525,b2b,326,5,1,23643.5,0.3693,email,0.0
2526,b2c_new,14,1,0,1414.21,0.0694,sms,0.0
2527,b2b,541,16,7,37610.58,0.0843,whatsapp,0.0
2528,b2b,34,1,2,16896.43,0.2181,whatsapp,0.0
2529,b2c_returning,384,8,3,4190.93,0.0592,email,0.0
2530,b2c_returning,80,6,1,1679.39,0.3382,email,0.0
2531,b2c_returning,462,8,2,803.41,0.0353,whatsapp,0.0
2532,b2c_returning,3230,38,7,919.15,0.3371,email,0.0
2533,b2c_returning,23,1,0,3067.9,0.2753,email,0.0
2534,b2c_new,336,9,4,3341.87,0.1494,whatsapp,0.0
2535,b2b,35,1,0,18980.44,0.2522,email,0.0
2536,b2c_returning,264,5,1,697.04,0.1078,sms,0.0
2537,b2c_returning,149,6,2,1972.7,0.066,sms,0.0
2538,b2c_new,202,3,1,2243.13,0.2844,email,0.0
2539,b2c_new,79,4,0,2673.73,0.149,email,0.0
2540,b2c_returning,363,6,1,1213.61,0.1944,sms,0.0
2541,b2c_returning,48,0,0,1652.55,0.0758,email,0.0
2542,b2c_new,550,10,2,1825.56,0.2128,none,0.0
2543,b2c_new,124,3,3,3541.52,0.2864,email,0.0
2544,b2c_new,50,1,0,4564.46,0.1876,whatsapp,0.0
2545,b2c_returning,756,16,5,5519.4,0.052,email,0.0
2546,b2c_new,169,3,2,4479.55,0.1116,email,0.0
2547,b2b,1002,21,7,18770.5,0.1941,sms,0.0
2548,b2c_new,540,15,4,3658.3,0.1823,whatsapp,0.0
2549,b2c_new,87,1,0,1191.53,0.1867,email,0.0
2550,b2c_new,166,4,2,5265.85,0.1466,email,0.0
2551,b2c_returning,200,6,3,686.8,0.1055,whatsapp,0.0
2552,b2c_new,710,18,6,9420.72,0.2062,sms,0.0
2553,b2c_returning,266,8,4,909.48,0.2479,whatsapp,0.0
2554,b2b,210,3,1,49718.93,0.0438,email,0.0
2555,b2c_new,150,1,0,4946.92,0.0998,whatsapp,0.0
2556,b2c_returning,171,6,3,2482.56,0.1196,whatsapp,0.0
2557,b2c_new,582,11,2,428.5,0.1983,email,0.0
2558,b2c_new,180,2,1,927.03,0.3035,email,0.0
2559,b2c_new,126,2,1,2310.71,0.1738,whatsapp,0.0
2560,b2c_new,108,1,0,2808.7,0.0102,email,0.0
2561,b2c_returning,109,2,0,1588.25,0.0736,email,0.0
2562,b2c_returning,50,1,0,1896.14,0.5815,email,0.0
2563,b2c_returning,91,2,0,643.75,0.1629,sms,0.0
2564,b2c_returning,693,21,5,6232.85,0.156,sms,0.0
2565,b2c_returning,149,4,3,1381.59,0.156,sms,0.0
2566,b2c_new,339,4,1,3126.51,0.1087,whatsapp,0.0
2567,b2c_new,19,0,0,4807.99,0.0271,email,0.0
2568,b2c_new,300,5,3,801.92,0.0778,whatsapp,0.0
2569,b2c_returning,155,1,0,1968.75,0.3227,none,0.0
2570,b2b,116,6,0,14550.83,0.3473,email,0.0
2571,b2c_new,211,5,4,1502.53,0.115,whatsapp,0.0
2572,b2c_returning,115,0,0,3445.04,0.1175,email,0.0
2573,b2c_returning,26,0,0,1128.3,0.1561,sms,0.0
2574,b2c_returning,412,10,4,1870.62,0.0822,email,0.0
2575,b2c_returning,224,6,1,1388.41,0.3197,email,0.0
2576,b2c_returning,135,4,0,9167.52,0.4433,email,0.0
2577,b2c_returning,75,2,0,1131.82,0.2172,email,0.0
2578,b2c_returning,47,2,0,3032.08,0.2625,email,0.0
2579,b2c_new,220,4,1,6330.85,0.3075,none,0.0
2580,b2b,768,17,9,27550.55,0.0542,whatsapp,0.0
2581,b2c_new,216,4,3,1924.22,0.3153,whatsapp,0.0
2582,b2c_returning,51,0,0,902.4,0.121,email,0.0
2583,b2c_new,220,6,0,439.88,0.3003,none,0.0
2584,b2c_new,171,7,2,1039.02,0.0814,none,0.0
2585,b2c_new,391,8,2,1207.48,0.3184,whatsapp,0.0
2586,b2c_new,310,2,1,1258.77,0.0476,whatsapp,0.0
2587,b2c_new,12,0,0,1459.42,0.1464,email,0.0
2588,b2c_new,294,3,0,1807.74,0.2462,whatsapp,0.0
2589,b2c_new,72,0,0,778.82,0.1336,sms,0.0
2590,b2c_new,50,1,0,2302.33,0.0361,whatsapp,0.0
2591,b2c_returning,151,4,1,4208.55,0.3601,email,0.0
2592,b2c_returning,260,5,0,4568.74,0.0952,email,0.0
2593,b2c_returning,41,2,1,1500.3,0.2178,none,0.0
2594,b2c_new,339,12,2,3365.27,0.2485,whatsapp,0.0
2595,b2c_new,357,7,3,1117.49,0.2348,whatsapp,0.0
2596,b2b,187,3,2,95975.86,0.2269,email,0.0
